"model","fold","o","p","variance","DLONG","DLAT","autofit_model","autofit_psill","autofit_range","autofit_kappa"
"ok",1,4.8283137373023,3.50975073236456,1.33331479678306,120.57495,-28.08709,"Nug;Sph","1.3041;0.4153","0;2.1672","0;0"
"ok",1,5.20948615284142,3.22529247350355,1.32961521626898,120.49461,-28.08298,"Nug;Sph","1.3041;0.4153","0;2.1672","0;0"
"ok",1,4.29045944114839,3.2216848553292,1.32956913649191,120.49392,-28.08289,"Nug;Sph","1.3041;0.4153","0;2.1672","0;0"
"ok",1,2.484906649788,3.01801642223863,1.33003090613986,120.46387,-28.08217,"Nug;Sph","1.3041;0.4153","0;2.1672","0;0"
"ok",1,3.97029191355212,3.13897185418049,1.3289418841674,120.48041,-28.08089,"Nug;Sph","1.3041;0.4153","0;2.1672","0;0"
"ok",1,2.484906649788,1.98092734201947,1.34802452071814,120.24313,-28.07827,"Nug;Sph","1.3041;0.4153","0;2.1672","0;0"
"ok",1,1.38629436111989,2.84852170679054,1.35070806267137,121.15795,-28.06763,"Nug;Sph","1.3041;0.4153","0;2.1672","0;0"
"ok",1,1.09861228866811,3.12939993401939,1.34203560328634,120.88164,-28.06638,"Nug;Sph","1.3041;0.4153","0;2.1672","0;0"
"ok",1,3.98898404656427,3.57433118287855,1.33902925499029,120.64849,-28.06449,"Nug;Sph","1.3041;0.4153","0;2.1672","0;0"
"ok",1,2.56494935746154,3.07403431655374,1.34386206684837,121.07704,-28.0617,"Nug;Sph","1.3041;0.4153","0;2.1672","0;0"
"ok",1,2.30258509299405,3.19103831980251,1.34059669672732,120.98548,-28.05237,"Nug;Sph","1.3041;0.4153","0;2.1672","0;0"
"ok",1,4.70048036579242,3.59676344481707,1.33605789277717,120.60454,-28.05237,"Nug;Sph","1.3041;0.4153","0;2.1672","0;0"
"ok",1,2.77258872223978,2.38189833378869,1.33384290062232,120.38254,-28.04697,"Nug;Sph","1.3041;0.4153","0;2.1672","0;0"
"ok",1,4.27666611901606,3.61912128501708,1.3372210199305,120.62949,-28.03565,"Nug;Sph","1.3041;0.4153","0;2.1672","0;0"
"ok",1,5.95064255258773,3.5141340796959,1.33153980661452,120.55145,-28.03479,"Nug;Sph","1.3041;0.4153","0;2.1672","0;0"
"ok",1,4.74493212836325,3.28885580892067,1.3279709871676,120.50695,-28.03442,"Nug;Sph","1.3041;0.4153","0;2.1672","0;0"
"ok",1,5.63478960316925,3.16222228187049,1.32656288200188,120.49059,-28.0301,"Nug;Sph","1.3041;0.4153","0;2.1672","0;0"
"ok",1,2.07944154167984,2.90285579335606,1.32536470560813,120.46115,-28.02769,"Nug;Sph","1.3041;0.4153","0;2.1672","0;0"
"ok",1,2.07944154167984,2.845064639122,1.35987259192867,121.20821,-28.02435,"Nug;Sph","1.3041;0.4153","0;2.1672","0;0"
"ok",1,4.97673374242057,3.54194227909533,1.33053295439324,120.55408,-28.01514,"Nug;Sph","1.3041;0.4153","0;2.1672","0;0"
"ok",1,2.07944154167984,2.23919440310538,1.33132053169629,120.37476,-28.01412,"Nug;Sph","1.3041;0.4153","0;2.1672","0;0"
"ok",1,1.79175946922805,1.89985086171346,1.35275341929796,120.20642,-28.01245,"Nug;Sph","1.3041;0.4153","0;2.1672","0;0"
"ok",1,3.78418963391826,2.76894594849835,1.32174559288081,120.45187,-28.00391,"Nug;Sph","1.3041;0.4153","0;2.1672","0;0"
"ok",1,2.30258509299405,2.9998685825343,1.32222377056105,120.47732,-27.99778,"Nug;Sph","1.3041;0.4153","0;2.1672","0;0"
"ok",1,0.693147180559945,2.82433615855688,1.31967088145553,120.45887,-27.99568,"Nug;Sph","1.3041;0.4153","0;2.1672","0;0"
"ok",1,2.52572864430826,2.82891701871492,1.3196473221344,120.45934,-27.99565,"Nug;Sph","1.3041;0.4153","0;2.1672","0;0"
"ok",1,0.693147180559945,2.21526384376592,1.32946684040046,120.37966,-27.99485,"Nug;Sph","1.3041;0.4153","0;2.1672","0;0"
"ok",1,2.484906649788,2.22949072834906,1.32909257023636,120.38276,-27.99335,"Nug;Sph","1.3041;0.4153","0;2.1672","0;0"
"ok",1,4.15966402834274,2.8239023593473,1.31956895846738,120.45902,-27.99124,"Nug;Sph","1.3041;0.4153","0;2.1672","0;0"
"ok",1,3.3322045101752,3.25018535355802,1.34042153419956,121.04314,-27.99074,"Nug;Sph","1.3041;0.4153","0;2.1672","0;0"
"ok",1,2.68784749378469,2.82667084445704,1.31964350177744,120.45933,-27.99006,"Nug;Sph","1.3041;0.4153","0;2.1672","0;0"
"ok",1,3.5945687746427,2.82121183190605,1.31966866399278,120.45879,-27.99006,"Nug;Sph","1.3041;0.4153","0;2.1672","0;0"
"ok",1,3.28952066443753,2.82665920234952,1.31964540537525,120.45933,-27.99004,"Nug;Sph","1.3041;0.4153","0;2.1672","0;0"
"ok",1,1.84054963339749,2.85592460935424,1.31993079638739,120.4627,-27.98999,"Nug;Sph","1.3041;0.4153","0;2.1672","0;0"
"ok",1,3.40119738166216,3.67039763163225,1.33305589989664,120.60877,-27.98899,"Nug;Sph","1.3041;0.4153","0;2.1672","0;0"
"ok",1,1.38629436111989,1.90986397679315,1.34746856966684,120.2388,-27.98676,"Nug;Sph","1.3041;0.4153","0;2.1672","0;0"
"ok",1,2.07944154167984,1.90786457570453,1.35521563937603,120.19336,-27.98673,"Nug;Sph","1.3041;0.4153","0;2.1672","0;0"
"ok",1,2.07944154167984,2.72678405151583,1.3231708678314,120.4514,-27.97626,"Nug;Sph","1.3041;0.4153","0;2.1672","0;0"
"ok",1,4.77912349311153,3.6187409383216,1.32862385097053,120.56553,-27.97369,"Nug;Sph","1.3041;0.4153","0;2.1672","0;0"
"ok",1,4.77912349311153,3.51510066256482,1.32626727119284,120.5399,-27.97112,"Nug;Sph","1.3041;0.4153","0;2.1672","0;0"
"ok",1,6.92657703322272,3.51627514017255,1.32629289956094,120.54012,-27.97082,"Nug;Sph","1.3041;0.4153","0;2.1672","0;0"
"ok",1,4.64439089914137,3.44001115549641,1.32565486461732,120.52824,-27.97057,"Nug;Sph","1.3041;0.4153","0;2.1672","0;0"
"ok",1,2.30258509299405,3.39668423352543,1.34157169902925,120.73452,-27.96747,"Nug;Sph","1.3041;0.4153","0;2.1672","0;0"
"ok",1,3.63758615972639,3.69238652126085,1.33300735115994,120.63194,-27.9641,"Nug;Sph","1.3041;0.4153","0;2.1672","0;0"
"ok",1,3.61091791264422,3.67269041200113,1.33504891231384,120.65298,-27.96342,"Nug;Sph","1.3041;0.4153","0;2.1672","0;0"
"ok",1,4.38202663467388,3.64288700277302,1.33027682247678,120.57713,-27.95865,"Nug;Sph","1.3041;0.4153","0;2.1672","0;0"
"ok",1,1.38629436111989,1.93592528259657,1.35048882736636,120.21393,-27.9489,"Nug;Sph","1.3041;0.4153","0;2.1672","0;0"
"ok",1,4.43081679884331,3.68877569682069,1.3343182385875,120.64136,-27.94475,"Nug;Sph","1.3041;0.4153","0;2.1672","0;0"
"ok",1,2.83321334405622,3.12010545003114,1.34626841501881,121.14639,-27.94287,"Nug;Sph","1.3041;0.4153","0;2.1672","0;0"
"ok",1,2.484906649788,3.13808366885924,1.34368649166204,120.84431,-27.94135,"Nug;Sph","1.3041;0.4153","0;2.1672","0;0"
"ok",1,2.89037175789616,2.99484116938582,1.33071815529991,120.47825,-27.93786,"Nug;Sph","1.3041;0.4153","0;2.1672","0;0"
"ok",1,4.06044301054642,3.58619812003789,1.33085910256882,120.56333,-27.93783,"Nug;Sph","1.3041;0.4153","0;2.1672","0;0"
