"model","fold","o","p","DLONG","DLAT","autofit_model","autofit_psill","autofit_range","autofit_kappa"
"lm",1,3.17387845893747,2.51811587437536,120.4593598,-27.98894634,NA,NA,NA,NA
"lm",1,3.36384159511839,2.25343036865534,120.3883498,-27.98845634,NA,NA,NA,NA
"lm",1,3.43398720448515,2.68111379695579,120.2387999,-27.98675647,NA,NA,NA,NA
"lm",1,3.04452243772342,2.47070271605063,120.4513998,-27.97625636,NA,NA,NA,NA
"lm",1,2.99573227355399,2.86925811373418,120.9904102,-27.97315647,NA,NA,NA,NA
"lm",1,1.38629436111989,1.92845710347367,120.5577498,-27.97125634,NA,NA,NA,NA
"lm",1,1.09861228866811,2.09101216683975,120.5401198,-27.97081634,NA,NA,NA,NA
"lm",1,1.09861228866811,1.96691137197453,120.5284298,-27.97058635,NA,NA,NA,NA
"lm",1,1.70474809223843,1.96636944149663,120.5281298,-27.97056635,NA,NA,NA,NA
"lm",1,1.09861228866811,2.28965399195516,120.6268598,-27.96612633,NA,NA,NA,NA
"lm",1,1.38629436111989,2.29180811871044,120.6273698,-27.96538633,NA,NA,NA,NA
"lm",1,1.38629436111989,2.05755362293874,120.6319398,-27.96409633,NA,NA,NA,NA
"lm",1,2.83321334405622,2.67950614151636,120.24604,-27.96193646,NA,NA,NA,NA
"lm",1,2.89037175789616,2.59952348069289,121.0465602,-27.95603641,NA,NA,NA,NA
"lm",1,2.39789527279837,2.14061061888335,120.6403098,-27.94916637,NA,NA,NA,NA
"lm",1,2.56494935746154,2.20708223389607,120.8443099,-27.94134657,NA,NA,NA,NA
"lm",1,2.83321334405622,2.53010711331917,120.56333,-27.93782621,NA,NA,NA,NA
"lm",1,2.99573227355399,2.25620172060974,120.1567199,-27.93570642,NA,NA,NA,NA
"lm",1,3.43398720448515,2.76823959692601,120.2144399,-27.92511638,NA,NA,NA,NA
"lm",1,3.04452243772342,2.72001729056131,120.2518197,-27.9075062,NA,NA,NA,NA
"lm",1,2.30258509299405,2.20275798560254,120.7330204,-27.90643671,NA,NA,NA,NA
"lm",1,1.65441127807683,2.60595289257866,121.1538801,-27.90093627,NA,NA,NA,NA
"lm",1,3.13549421592915,2.80615391862941,121.1860301,-27.89473624,NA,NA,NA,NA
"lm",1,3.3322045101752,2.72970105318711,121.1256801,-27.88684628,NA,NA,NA,NA
"lm",1,3.09104245335832,2.90231041973983,121.0787401,-27.88263632,NA,NA,NA,NA
"lm",1,2.70805020110221,2.55248244986595,121.1686301,-27.86839623,NA,NA,NA,NA
"lm",1,2.19722457733622,2.5289438948396,120.7486706,-27.86691678,NA,NA,NA,NA
"lm",1,3.09104245335832,2.50062236105645,120.7187707,-27.86374673,NA,NA,NA,NA
"lm",1,2.83321334405622,2.72826139824167,120.9998702,-27.85896633,NA,NA,NA,NA
"lm",1,3.80666248977032,2.59779083203175,121.1379401,-27.85885625,NA,NA,NA,NA
"lm",1,3.3322045101752,3.03486518324519,121.0594001,-27.8572463,NA,NA,NA,NA
"lm",1,1.38629436111989,2.1741763653653,120.8443805,-27.85582652,NA,NA,NA,NA
"lm",1,2.19722457733622,2.80947318081992,121.0367101,-27.85493631,NA,NA,NA,NA
"lm",1,3.43398720448515,2.94766978074601,120.2090995,-27.85170605,NA,NA,NA,NA
"lm",1,3.66356164612965,2.77662739329942,120.1744695,-27.85095605,NA,NA,NA,NA
"lm",1,3.61091791264422,2.67899734392763,121.1259401,-27.84939625,NA,NA,NA,NA
"lm",1,2.39789527279837,2.51243195911507,120.40922,-27.8431864,NA,NA,NA,NA
"lm",1,3.49650756146648,2.92863903143137,121.1157001,-27.84318625,NA,NA,NA,NA
"lm",1,3.13549421592915,2.82433391278289,121.1496401,-27.8289462,NA,NA,NA,NA
"lm",1,2.56494935746154,2.97154767859633,120.3601599,-27.82688642,NA,NA,NA,NA
"lm",1,1.6094379124341,1.90717688871141,120.5726301,-27.8242363,NA,NA,NA,NA
