"o","p","region","k","model"
2.68784749378469,3.26840931768349,"3.17653105456858",3,"STK"
3.5945687746427,3.26753241520809,"3.17653105456858",3,"STK"
3.28952066443753,3.26844586161739,"3.17653105456858",3,"STK"
1.84054963339749,3.27426373546846,"3.17653105456858",3,"STK"
3.40119738166216,3.72288200903628,"3.17653105456858",3,"STK"
1.38629436111989,1.66547849613885,"2.22740668891514",3,"STK"
2.07944154167984,1.75496435666264,"2.22740668891514",3,"STK"
2.07944154167984,1.91277185881475,"2.22740668891514",3,"STK"
4.77912349311153,3.71568096950179,"3.17653105456858",3,"STK"
4.77912349311153,3.64225694015345,"3.17653105456858",3,"STK"
6.92657703322272,3.64342278072037,"3.17653105456858",3,"STK"
4.64439089914137,3.59128037394413,"3.17653105456858",3,"STK"
2.30258509299405,3.34868832036455,"3.17653105456858",3,"STK"
3.63758615972639,3.73831282345371,"3.17653105456858",3,"STK"
3.61091791264422,3.7055747229519,"3.17653105456858",3,"STK"
4.38202663467388,3.73609640447905,"3.17653105456858",3,"STK"
1.38629436111989,1.80388579716078,"2.22740668891514",3,"STK"
4.43081679884331,3.73467655888653,"3.17653105456858",3,"STK"
2.83321334405622,3.11167937708038,"3.17653105456858",3,"STK"
2.484906649788,3.0495375558831,"3.17653105456858",3,"STK"
2.89037175789616,3.42269682969683,"3.17653105456858",3,"STK"
4.06044301054642,3.71529304173534,"3.17653105456858",3,"STK"
2.484906649788,3.25138263976763,"3.17653105456858",3,"STK"
4.14313472639153,3.76269516964701,"3.17653105456858",3,"STK"
1.79175946922805,1.7507609169046,"2.22740668891514",3,"STK"
2.07944154167984,3.63454868036066,"3.17653105456858",3,"STK"
2.19722457733622,1.95342301131739,"2.22740668891514",3,"STK"
4.68213122712422,3.3577937410201,"3.17653105456858",3,"STK"
2.484906649788,1.95563186593814,"2.22740668891514",3,"STK"
3.09104245335832,3.44862708155909,"3.17653105456858",3,"STK"
3.13549421592915,3.11973319637706,"3.17653105456858",3,"STK"
2.484906649788,1.97315476110996,"2.22740668891514",3,"STK"
3.13549421592915,3.28803586943592,"3.17653105456858",3,"STK"
2.63905732961526,3.33281337925766,"3.17653105456858",3,"STK"
3.87120101090789,3.42086305803157,"3.17653105456858",3,"STK"
5.01727983681492,3.49482407556553,"3.17653105456858",3,"STK"
4.29045944114839,3.49926622235456,"3.17653105456858",3,"STK"
2.94443897916644,3.49085720354155,"3.17653105456858",3,"STK"
4.30406509320417,3.37695084233398,"3.17653105456858",3,"STK"
3.87120101090789,3.28707431106649,"3.17653105456858",3,"STK"
2.83321334405622,3.46167695801041,"3.17653105456858",3,"STK"
2.56494935746154,2.10258245994771,"2.22740668891514",3,"STK"
3.76120011569356,3.44340959544317,"3.17653105456858",3,"STK"
3.87120101090789,3.72105172793096,"3.17653105456858",3,"STK"
4.39444915467244,3.72457252580617,"3.17653105456858",3,"STK"
