NewID,DLAT,DLONG,Zn_ppm,Lithology,Lithcode,Dlith,Dfault,Elevation,Slope,Aspect,Water,NDVI,MainRd,Road,Mine,SOC,pH
660,-27.84661,121.15829,49,regolith,RE,0.7143,9.5445,440.4794991,0.075713672,25.87920069,0.180897102,0.11559,39.80453183,13.72246411,11.58990442,0.762306085,5.981758464
661,-27.84536,121.08848,38,regolith,RE,0.3371,1.8783,446.1701122,0.197373712,233.8849976,0.201723358,0.14671,33.57086812,15.70928413,15.31899715,0.795643937,5.71850606
662,-27.84319,120.40922,16,regolith,RE,12.4656,12.8866,480.2432702,0.075073622,184.6622611,3.916495538,0.19887,13.1418145,12.25268891,12.81589489,0.880773181,5.867422345
663,-27.84319,121.11570,87,regolith,RE,1.4718,4.8168,444.8568176,0.07065418,26.18949242,0.412845442,0.12118,36.0002264,14.90848303,13.92596478,0.770907215,5.748528052
664,-27.83170,120.49196,18,regolith,RE,6.3808,4.1957,486.4334961,0.264652675,67.42235832,0.228934849,0.16815,9.229797181,3.541178348,8.031052395,0.870386447,5.746292082
665,-27.83169,120.51629,32,regolith,RE,3.7695,1.5007,480.7191059,0.099451848,34.21203467,0.082930655,0.19166,6.765730271,0.591318394,5.134811029,0.830949513,5.718519725
666,-27.83054,120.78852,4,regolith,RE,7.3292,7.2126,491.1094221,0.259607407,174.0876262,2.175174822,0.19263,15.60749895,4.689385737,6.253440873,0.915219998,5.646423096
667,-27.82987,121.02362,34,regolith,RE,1.0422,5.5024,462.854567,0.254321939,32.83761838,0.3292151,0.15405,29.77622028,20.69678215,21.33678433,0.823602556,5.716662762
668,-27.82922,120.60800,25,regolith,RE,2.9772,8.4694,495.5331407,0.284614107,154.0432235,0.011694851,0.14888,2.905199073,2.815282408,1.646683617,0.850315833,5.734618374
669,-27.82911,120.55577,82,regolith,RE,0.8329,2.7645,491.2784488,0.632857654,302.1030168,0.159035203,0.15356,2.883447541,1.210892058,1.087163336,0.844500552,5.45603506
670,-27.82895,121.14964,60,igneous volcanic,IV,0.0000,8.2777,441.2819447,0.130218852,107.2289744,0.165432035,0.11849,40.39585259,15.95641301,13.68018272,0.775867743,5.928360098
671,-27.82887,120.90171,34,regolith,RE,7.9276,18.7474,458.0638611,0.075034183,57.28869207,1.15683331,0.22075,22.43597366,11.92792852,14.06825441,0.825414705,5.915145791
672,-27.82758,120.74726,9,regolith,RE,3.4792,3.1201,500.8832168,0.287935919,118.038413,0.106602421,0.19649,13.02555983,2.945105414,3.945974654,0.845621931,5.798735476
673,-27.82721,120.63881,16,regolith,RE,2.4164,7.9818,498.7546333,0.246467512,318.7105794,0.047528501,0.14841,5.799131995,2.900401227,3.701625289,0.818871097,5.876637347
674,-27.82689,120.36016,21,regolith,RE,6.8514,18.6118,495.9932198,0.17245221,86.48317018,0.176122673,0.1923,15.34244575,15.34244575,15.83742425,0.850718744,5.837601858
675,-27.82451,120.57118,94,igneous volcanic,IV,0.0000,4.3492,509.9163865,0.57057747,188.8693807,0.492466978,0.1358,0.953510686,0.953510686,1.326993551,0.792645919,5.482265779
676,-27.82448,120.57051,103,igneous volcanic,IV,0.0000,4.2750,509.9163865,0.57057747,188.8693807,0.492466978,0.1358,0.953510686,0.953510686,1.326993551,0.792645919,5.482265779
677,-27.82434,120.57385,151,igneous volcanic,IV,0.0000,4.6405,509.9163865,0.57057747,188.8693807,0.492466978,0.1358,0.953510686,0.953510686,1.326993551,0.792645919,5.482265779
678,-27.82424,120.57263,89,igneous volcanic,IV,0.0000,4.5048,509.9163865,0.57057747,188.8693807,0.492466978,0.1358,0.953510686,0.953510686,1.326993551,0.792645919,5.482265779
679,-27.82421,120.57173,97,igneous volcanic,IV,0.0000,4.4053,509.9163865,0.57057747,188.8693807,0.492466978,0.1358,0.953510686,0.953510686,1.326993551,0.792645919,5.482265779
680,-27.82414,120.57307,99,igneous volcanic,IV,0.0000,4.5517,509.9163865,0.57057747,188.8693807,0.492466978,0.1358,0.953510686,0.953510686,1.326993551,0.792645919,5.482265779
681,-27.82388,120.56954,93,igneous volcanic,IV,0.0000,4.1595,509.9163865,0.57057747,188.8693807,0.492466978,0.1358,0.953510686,0.953510686,1.326993551,0.792645919,5.482265779
682,-27.82343,120.57700,107,igneous volcanic,IV,0.0000,4.9738,506.2364608,0.519149909,47.28103793,0.03529964,0.13686,0.010119015,0.010119015,2.247310784,0.759700457,5.405062275
683,-27.82295,120.16642,12,regolith,RE,1.3455,39.0850,485.5243481,0.291787209,350.5147423,0.406980819,0.17447,12.37832465,12.37832465,12.5174722,0.832621861,5.980380011
684,-27.82289,120.91854,20,regolith,RE,6.0170,17.1044,457.3961039,0.054951337,38.69132724,0.734341278,0.22265,22.84861753,12.6544567,14.97103724,0.808961138,5.90966991
685,-27.82225,120.72008,19,igneous felsic intrusive,IFI,0.6092,0.6092,520.4677235,0.717073521,175.8938011,0.910420472,0.09019,12.31187183,0.160008116,0.797407473,0.834839762,5.56976306
686,-27.82222,120.71612,50,igneous felsic intrusive,IFI,0.2204,0.2204,520.4677235,0.717073521,175.8938011,0.910420472,0.09019,12.31187183,0.160008116,0.797407473,0.834839762,5.56976306
687,-27.82182,120.45782,7,regolith,RE,10.3197,8.0646,482.3330886,0.293973482,312.4288171,3.336934177,0.19214,12.09205872,7.810026565,11.85981262,0.930008737,5.602702216
688,-27.82123,120.67735,243,igneous volcanic,IV,0.0000,3.7894,525.8632678,0.822863773,191.8091564,0.01321601,0.14146,9.740466684,2.027121631,2.132846085,0.807020446,5.390022541
689,-27.82049,120.25350,15,regolith,RE,0.0915,30.1884,512.1901724,0.152240205,247.0492902,0.197703521,0.16781,16.14146875,16.14146875,16.63918271,0.86722008,5.697788246
690,-27.82037,120.84911,29,regolith,RE,13.3952,13.8197,476.5621374,0.264358809,113.2441783,0.291476659,0.2183,20.66988662,7.770655613,8.434242334,0.870224639,5.885853263
691,-27.81808,120.99872,24,regolith,RE,1.6802,8.3810,464.1512595,0.228569431,55.57157574,0.337105148,0.16541,28.62029373,19.86534255,21.39854594,0.873173839,5.668697567
692,-27.81741,120.97310,14,regolith,RE,0.0589,11.2133,464.3804585,0.24050414,299.3301375,2.072752831,0.22351,27.36773515,18.03523619,21.26412182,0.932261542,5.62425602
693,-27.81630,120.21878,26,igneous felsic intrusive,IFI,0.9759,33.9620,508.3110986,0.379052617,208.6613343,0.313492162,0.17253,14.95018601,14.95018601,15.13478198,0.785233635,5.759061132
694,-27.81406,120.56252,117.14,regolith,RE,0.0208,3.2134,496.812561,0.657191572,297.769128,0.572485103,0.15802,1.553405525,0.270455785,0.359280166,0.816467156,5.455668631
695,-27.81376,121.07444,163,igneous mafic intrusive,IMI,0.0000,0.2243,442.6999224,0.074056808,36.6086856,0.240021914,0.10488,34.72093346,18.87130182,18.39957371,0.81381331,5.966795001
696,-27.81303,121.19456,59,regolith,RE,4.1672,13.0700,440.2181821,0.06594633,121.831579,0.389167044,0.10904,44.34921853,15.29491436,11.42795434,0.803750702,5.984637419
697,-27.81241,120.31361,43,regolith,RE,2.0865,24.0201,510.345856,0.228530999,83.81873272,0.283609475,0.16777,18.16857928,18.16857928,17.99882895,0.853981633,5.800501623
698,-27.81199,120.53583,51,regolith,RE,2.9371,0.2505,476.2736505,0.156224312,326.8785686,0.256627659,0.18729,3.398863754,0.214822765,3.149327675,0.826443382,5.724826998
699,-27.81150,121.15720,74,regolith,RE,0.0480,8.9218,439.6666458,0.157248436,66.49727062,0.110938234,0.11719,41.80949006,16.48648575,13.73744508,0.790288331,5.942311388
700,-27.80543,121.02000,46,regolith,RE,2.0770,6.3372,454.1494348,0.263134008,41.88306249,0.406261659,0.12926,31.29510936,22.34618923,20.54571036,0.845644156,5.802806028
701,-27.80418,120.19101,31,regolith,RE,2.9691,37.3200,495.0736842,0.309699762,250.1814792,0.39734196,0.20111,15.95703394,15.95703394,16.12203173,0.86183992,5.929250713
702,-27.80298,120.63581,117,regolith,RE,0.6888,7.3049,505.33818,0.59318456,235.6508453,0.411432745,0.12665,6.592662623,5.737179873,5.820658142,0.817175503,5.516730054
703,-27.80008,121.04880,58,regolith,RE,0.0184,3.3536,443.9933679,0.13245882,41.70426497,0.008356222,0.09728,34.01291329,20.9613631,20.15824049,0.860712984,5.922462587
704,-27.79843,120.85033,23,regolith,RE,12.5987,14.9301,480.0621352,0.315967704,91.22756119,1.740673752,0.21142,22.35495304,5.927385843,7.360153002,0.891052082,5.877077508
705,-27.79814,120.81921,68,igneous felsic intrusive,IFI,11.8840,11.7311,504.5649852,0.471174196,143.6641722,0.186130552,0.16352,19.79465301,4.352261179,4.160187131,0.753753742,5.694467788
706,-27.79311,120.73756,6,regolith,RE,3.5786,3.5786,515.5324607,0.33220008,133.0648163,0.022795125,0.15684,15.86643234,0.484298274,3.181452359,0.854677647,5.71846507
707,-27.79151,120.59763,64,regolith,RE,2.4616,6.7886,484.7724469,0.169428049,290.2859763,0.141601234,0.17951,3.446313586,3.446313586,5.316018286,0.838757421,5.688865138
708,-27.79096,120.96020,35,regolith,RE,0.6405,13.1420,455.3371548,0.128878271,266.1258632,0.036655697,0.19265,28.73866351,15.06909938,18.74256231,0.871574724,5.672813522
709,-27.79075,120.90144,16,regolith,RE,7.0094,19.5504,454.8565653,0.140306706,61.66431916,4.812246898,0.1982,26.15534829,9.527096793,12.80572525,0.863191077,5.737437657
710,-27.79018,120.36578,10,regolith,RE,8.3470,18.7569,489.888952,0.303845705,344.8828357,0.174504134,0.167,19.26962645,18.14357919,19.36701364,0.914501974,5.732155523
711,-27.78811,120.61412,77,regolith,RE,1.2064,8.5710,492.8409472,0.427912303,255.4983279,0.159157888,0.1369,5.132197781,5.132197781,5.746398672,0.857419925,5.744808934
712,-27.78776,120.53655,31,regolith,RE,2.6155,0.0098,472.3227312,0.108527521,134.8588987,0.885549554,0.18854,2.609605602,0.647899224,4.385612073,0.809645437,5.722921925
713,-27.78690,120.27447,11,regolith,RE,3.1248,28.7713,516.0756572,0.376773271,239.1250878,2.019890427,0.16649,19.59208223,19.59208223,20.2332247,0.935936011,5.73530541
714,-27.78574,121.03733,32,igneous volcanic,IV,0.0000,5.2260,443.5221963,0.142156408,69.47995216,0.028975885,0.11934,34.88352948,19.85338255,17.96605061,0.863872685,5.869552577
715,-27.78441,120.99561,141,igneous volcanic,IV,0.0000,9.4984,463.6690078,0.4201655,85.64449616,0.196158513,0.15429,31.77260624,18.69407624,17.39987659,0.791230077,5.703036594
716,-27.78357,120.16288,21,regolith,RE,5.6414,41.0198,481.7473429,0.326915172,268.8966098,2.254700617,0.19834,17.3259146,14.77172668,17.4636374,0.877046287,5.994854278
717,-27.78091,120.43209,8,regolith,RE,14.2316,11.5909,467.9133661,0.107281795,42.587882,3.253122964,0.17649,13.52355584,11.36816521,13.61670855,0.908900402,5.62086568
718,-27.78056,120.68908,80,sedimentary siliciclastic,SS,0.0000,0.8941,513.1120216,0.408435019,141.4774933,0.725544114,0.09257,12.91629043,3.95937331,0.742008189,0.794312383,5.512577947
719,-27.78039,120.24097,22,regolith,RE,4.4453,32.5587,530.0050589,0.543477956,75.27360457,0.041278144,0.19558,19.36712273,19.36712273,19.53943372,0.885084388,5.587318577
720,-27.77768,120.69155,73,sedimentary siliciclastic,SS,0.0000,0.5108,513.1120216,0.408435019,141.4774933,0.725544114,0.09257,12.91629043,3.95937331,0.742008189,0.794312383,5.512577947
721,-27.77718,120.31532,15,regolith,RE,5.4052,24.4968,498.2647697,0.181994802,207.51986,0.787745595,0.1606,21.96085811,21.96085811,22.02266047,0.907787339,5.83015012
722,-27.77286,120.58878,54,regolith,RE,0.3676,5.6859,483.4780181,0.310312232,224.8239919,0.045014721,0.15659,3.711560307,3.711560307,6.187558887,0.847589301,5.668732919
723,-27.76981,121.01576,88,regolith,RE,1.8555,8.1990,448.0522354,0.291886214,59.03325096,0.279834147,0.16399,33.76930867,20.50654611,16.4614549,0.867315857,5.661201615
724,-27.76899,120.78700,8,regolith,RE,9.6720,9.6720,507.0773469,0.416034728,38.60876961,1.691122619,0.20606,20.80821008,0.539486852,0.460161025,0.924223924,5.550558633
725,-27.76823,120.48309,35,high grade metamorphic rock,HGMR,8.8074,6.0434,466.4097759,0.08632493,163.2054161,0.307124801,0.18393,7.203567322,5.711220785,7.5650409,0.899482349,5.663795067
726,-27.76433,120.87268,10,regolith,RE,9.4887,18.6541,465.6623297,0.227318843,59.03647862,2.552126049,0.2303,26.69465312,4.636952245,8.641470751,0.91443704,5.682147684
727,-27.76307,120.37243,7,regolith,RE,10.6022,18.3298,479.133476,0.209474925,46.47878726,1.756738977,0.15617,18.71152103,17.5977892,18.37585581,0.894682996,5.685475652
728,-27.76292,120.81506,30,regolith,RE,12.8092,12.8092,488.1792555,0.328519321,50.88892986,0.079107831,0.22105,23.1193628,0.866867567,2.716242602,0.905149752,5.732015771
729,-27.76264,120.69314,27,regolith,RE,0.4910,0.3864,503.0512952,0.282982443,157.7580924,0.464595874,0.13514,13.63602821,5.322678097,1.342216301,0.809337805,5.716440101
730,-27.76055,120.66889,157,regolith,RE,0.2471,1.9755,507.4433318,0.504110493,51.77484081,0.240363144,0.13198,11.83828636,6.69563499,2.163930886,0.772857762,5.555208943
731,-27.75704,120.56913,47,regolith,RE,0.8900,3.4145,477.079078,0.464539099,274.5916951,0.310056644,0.16911,2.526074812,2.526074812,4.052603531,0.809766244,5.582342894
732,-27.75565,120.19984,15,regolith,RE,7.9903,37.5000,499.0621553,0.268668121,291.5452199,0.107103433,0.2024,21.04118535,15.95731164,21.21470768,0.854404136,5.904192762
733,-27.75348,120.25811,18,igneous felsic intrusive,IFI,7.0440,31.0637,519.5567045,0.359548613,117.1735532,0.35807157,0.18247,22.83036592,21.34590968,23.02847044,0.837541752,5.788355968
734,-27.74890,120.41836,13,regolith,RE,15.6799,13.3451,466.7929271,0.055291649,265.3166037,0.012957622,0.17024,13.45451534,12.92586971,13.03293347,0.966878919,5.818569906
735,-27.74602,120.79080,34,regolith,RE,11.0081,11.0081,497.5329921,0.237911574,97.35919221,0.069761033,0.21363,23.30057806,1.929158847,2.786549985,0.869375737,5.952954604
736,-27.74592,120.66190,94,regolith,RE,0.5786,1.9138,496.841254,0.434466997,48.06750129,0.13817158,0.1562,12.04795037,8.872345158,4.286501073,0.832769557,5.518937436
737,-27.74550,120.52546,38,regolith,RE,4.6091,1.4563,466.7040777,0.094177584,300.5141886,0.097940011,0.19354,1.820225618,1.050236871,2.434972316,0.855439815,5.635389569
738,-27.74502,120.59947,35,regolith,RE,0.7662,6.6648,487.7119367,0.499530955,312.5238088,0.013904258,0.18718,5.686807307,5.686807307,6.332967804,0.876717631,5.374694942
739,-27.74367,120.47877,18,regolith,RE,9.7847,6.6237,463.6579217,0.080676866,308.4159838,0,0.16532,6.558866791,5.998417219,6.423865835,0.875695575,5.793600587
740,-27.74174,120.30946,11,regolith,RE,8.6603,25.4114,497.3206325,0.22866394,90.2276945,0.344971768,0.1889,25.11529547,24.80603577,24.86563064,0.845994219,5.948638291
741,-27.74111,120.70175,16,regolith,RE,2.2558,2.2558,491.0447281,0.225901388,332.6635906,0.050291938,0.19809,15.93008045,7.369189668,4.498607683,0.872513232,5.76342895
742,-27.73988,120.74437,29,regolith,RE,6.5958,6.5958,498.976395,0.333348371,166.4216156,0.360551999,0.21529,20.3407727,5.712450738,6.572799694,0.904500548,5.675103079
743,-27.73875,120.45374,37,regolith,RE,12.5726,9.3974,465.0040102,0.046156807,74.87878126,0.817021648,0.15092,9.372807169,9.110923644,8.91037119,0.896964759,5.867429874
744,-27.73852,120.61543,89,regolith,RE,0.1300,6.1912,496.7887417,0.606989055,296.2765515,0.174360873,0.17021,7.908736832,7.908736832,8.155807326,0.801395306,5.415710834
745,-27.73391,120.36628,3,regolith,RE,12.4626,19.1151,477.3170039,0.206007524,68.34279155,3.95829888,0.16351,19.35746248,19.00728434,18.79086414,0.909843996,5.637718825
746,-27.73340,120.54365,173,regolith,RE,2.7677,0.4628,467.6889287,0.110970344,318.1000112,0.936739799,0.18638,0.404487472,0.404487472,0.582925535,0.859753422,5.750124159
747,-27.72647,120.66802,77,regolith,RE,1.0910,0.3369,485.3836358,0.321815183,188.3234793,0.171926858,0.16456,13.88370862,9.692116863,5.584311392,0.876511532,5.716375923
748,-27.72435,120.20545,16,regolith,RE,11.1682,36.9954,496.567555,0.359999308,277.120848,0.948893785,0.18658,23.94818658,14.66491174,24.12951455,0.881427742,5.968883703
749,-27.72281,120.44683,11,regolith,RE,13.4754,10.3146,464.2523798,0.109315334,73.76540273,0.515714005,0.1489,10.40423918,10.40423918,9.685097276,0.918005028,5.771014864
750,-27.72181,120.60283,38,regolith,RE,0.1193,5.9672,478.487123,0.366948215,294.89993,0.007235754,0.19692,6.41858811,6.278545483,6.301235899,0.882637423,5.609835266
751,-27.71922,120.55452,25,regolith,RE,2.5467,0.9521,465.8788859,0.10229697,339.9345186,0.699793367,0.19365,1.473772424,1.473772424,1.828853326,0.847388818,5.534116811
752,-27.71667,120.52802,37,regolith,RE,5.0797,1.7996,464.6330714,0.070489961,174.2407955,0.219614576,0.18539,1.494066831,1.494066831,0.685152854,0.893249581,5.642635114
753,-27.71525,120.71129,8,regolith,RE,4.5336,4.5336,486.7466487,0.35945843,313.8319169,1.582994897,0.2261,17.8607194,8.994904467,6.711774232,0.901717408,5.69781045
754,-27.71358,120.46578,15,regolith,RE,11.1960,8.4436,462.9272114,0.016527175,163.4452507,0,0.12043,8.564439821,8.564439821,7.751054206,0.906770464,6.044134763
755,-27.70688,120.66484,62,regolith,RE,0.2511,0.2483,481.5050494,0.452940565,59.06821625,0.375426347,0.17137,13.19196135,11.90547113,7.802309162,0.807802299,5.52656099
756,-27.70368,120.40257,29,regolith,RE,16.7245,15.5201,473.4155966,0.165396958,126.1422385,0.077585267,0.18354,15.6352652,15.6352652,14.82188409,0.914581965,5.576699724
757,-27.70346,120.36595,12,regolith,RE,15.2601,19.5131,479.0158326,0.179570636,177.0374278,2.062465301,0.1705,19.59070993,19.59070993,18.79279096,0.96706184,5.648978929
758,-27.70319,120.77287,12,regolith,RE,11.2021,11.2021,476.6420933,0.258412452,352.5950289,4.237171614,0.20874,24.8515441,6.46129163,8.119176938,0.913244785,5.713873964
759,-27.70224,120.63216,90,sedimentary siliciclastic,SS,0.0000,3.0095,485.2324265,0.341496133,294.0910531,0.408114318,0.17828,10.07658189,10.07658189,10.09074283,0.819159272,5.51994811
760,-27.70194,120.53861,9,regolith,RE,5.1539,1.4238,462.8074807,0.029753845,151.426452,0.12965075,0.13596,0.799498874,0.799498874,2.033582243,0.871386232,5.968975288
761,-27.69898,120.20630,18,regolith,RE,13.8563,37.1360,495.8336216,0.308045814,268.3713006,0.500710056,0.198,26.87393757,13.90983386,27.04086509,0.871659564,5.957325892
762,-27.69580,120.26654,29,regolith,RE,13.2722,30.5472,507.3075615,0.35606211,65.91956244,0.634279135,0.18814,29.80626854,20.77993026,29.8372107,0.899306853,5.828119222
763,-27.69247,120.65796,47,regolith,RE,0.3615,0.0465,473.4647408,0.295395851,47.07251459,0.607870998,0.16724,12.89563633,12.89563633,9.701906856,0.871306953,5.571269467
764,-27.69219,120.44238,24,igneous felsic intrusive,IFI,12.1538,11.6661,461.9845213,0.119898291,151.7073677,0.017349155,0.15494,10.83807945,10.83807945,10.14176621,0.871208884,6.001002194
765,-27.69057,120.32583,16,regolith,RE,14.6237,24.1552,483.1473567,0.199268756,132.2655994,3.371786561,0.17241,23.69563616,23.69563616,22.88378991,0.936655393,5.736553966
766,-27.68831,120.42701,52,igneous felsic intrusive,IFI,13.5875,13.4152,468.3923218,0.228130157,102.656723,0.110997729,0.16106,12.81616293,12.81616293,12.06630822,0.894573232,5.643894463
767,-27.68555,120.68143,55,regolith,RE,2.9351,2.7624,470.2649676,0.167317817,6.877347746,0.295487012,0.18441,14.73168614,13.69021733,10.33786383,0.89147633,5.591989108
768,-27.67807,120.82319,13,regolith,RE,17.4436,17.4436,460.8553366,0.052726263,93.15974173,5.052326639,0.22442,30.34335133,0.462792783,11.34773941,0.82962264,5.940373514
769,-27.67627,120.36931,30,igneous felsic intrusive,IFI,18.0816,19.8956,485.5013356,0.185907656,151.9121611,0.647585208,0.15837,19.04574869,19.04574869,18.38078123,0.914434228,5.842243447
770,-27.67469,120.62409,51,regolith,RE,0.9156,2.8757,468.0182226,0.204068259,347.8883599,0.927349947,0.20039,8.649542753,8.649542753,7.642419074,0.904566574,5.505876746
771,-27.67404,120.58766,33,regolith,RE,2.3439,2.4432,463.528338,0.115845565,165.4679254,0,0.14882,4.689264532,4.689264532,4.984964778,0.883163144,5.882737847
772,-27.67059,120.18538,29,regolith,RE,17.4866,39.8856,495.6762171,0.254534985,171.6951689,0.461287824,0.2101,29.48894977,11.78572433,29.62314617,0.885478222,5.86045118
773,-27.66797,120.77399,27,regolith,RE,13.0328,13.0328,463.6438536,0.035101448,96.33338883,2.490672453,0.21711,24.26431267,6.480462592,11.99966045,0.852060752,5.811158384
774,-27.66792,120.24504,20,regolith,RE,16.6438,33.4507,518.2105881,0.154440881,155.8050711,3.272360939,0.17508,32.0633781,18.84742215,32.21361565,0.904868386,5.880400102
775,-27.66728,120.54470,6,regolith,RE,1.7170,2.3647,462.6533074,0.056086761,67.84566456,0,0.11654,0.400836335,0.400836335,2.910898753,0.880370652,6.114476836
776,-27.66712,120.43808,36,igneous felsic intrusive,IFI,11.7998,13.1744,468.6829212,0.172342697,131.5058401,0.079496263,0.17756,12.27240081,12.27240081,12.25887109,0.905003659,5.650599382
777,-27.66700,120.41253,27,igneous felsic intrusive,IFI,14.5980,15.7497,477.8188592,0.203281561,85.13600101,0.819409448,0.15108,15.23901428,15.23901428,14.946253,0.885255472,5.730179947
778,-27.66686,120.72683,17,regolith,RE,8.3249,8.1894,464.5085656,0.01292451,94.82762307,1.08376448,0.20344,19.31311543,11.47810271,13.03532762,0.820756464,5.863823707
779,-27.66678,120.41385,27.5,igneous felsic intrusive,IFI,14.4495,15.6243,477.8188592,0.203281561,85.13600101,0.819409448,0.15108,15.23901428,15.23901428,14.946253,0.885255472,5.730179947
780,-27.65406,120.40674,32,regolith,RE,15.1065,16.9325,476.7520704,0.131252527,87.25082672,0.09203005,0.18521,15.38765962,15.38765962,15.37558398,0.890899641,5.736493309
781,-27.65319,120.66209,98,regolith,RE,2.0022,1.8130,465.2508854,0.021209398,45.65308442,0.105405729,0.18797,12.24290728,11.50349162,10.4909329,0.831197852,5.844359313
782,-27.65223,120.29931,20,regolith,RE,18.1959,28.1106,509.2185548,0.41204455,155.1675572,0.020213355,0.1872,27.13067523,24.92078117,26.62425239,0.880620735,5.601492196
783,-27.64648,120.73377,23,regolith,RE,9.6718,9.6559,465.0573004,0.033340619,116.7358713,0,0.20796,20.09639394,10.59241999,15.17110951,0.823228084,5.945575224
784,-27.64506,120.46417,14,regolith,RE,8.7261,11.5463,463.6504929,0.080284967,58.44970315,0,0.15912,9.408913413,9.408913413,10.21793496,0.910482541,5.904158084
785,-27.64234,120.49324,37,regolith,RE,5.5321,8.4202,463.4042385,0.055959579,153.4590132,0.247091308,0.13557,6.637504195,6.637504195,7.226621378,0.868657345,5.956181624
786,-27.64078,120.55535,174.6,igneous mafic volcanic,IMV,0.0000,1.5890,475.7790193,0.430929447,190.2140143,0.712714402,0.15282,0.077904226,0.059963105,0.398695411,0.8111176,5.695331568
787,-27.64035,120.55574,353.5,igneous mafic volcanic,IMV,0.0000,1.5517,475.7790193,0.430929447,190.2140143,0.712714402,0.15282,0.077904226,0.059963105,0.398695411,0.8111176,5.695331568
788,-27.63963,120.33169,36,regolith,RE,20.2303,25.2084,506.3211553,0.253392002,111.5332298,0.097307578,0.18752,23.82994582,23.82994582,24.40853264,0.859916035,5.788106701
789,-27.63723,120.16204,24,regolith,RE,21.6950,43.2056,518.9794884,0.405363263,141.1934422,0.506086097,0.18375,33.1188638,10.03140339,33.2689445,0.856691102,5.754100153
790,-27.63679,120.24363,19,regolith,RE,20.0778,34.5173,521.1275361,0.494409032,273.6632929,3.188402401,0.17879,32.52302426,19.38167081,32.94097964,0.943117629,5.628269336
791,-27.63672,120.35581,23,regolith,RE,20.6544,22.8654,495.848299,0.240257965,108.0442221,1.373635023,0.18735,20.87690747,20.87690747,21.64869297,0.899041958,5.905659876
792,-27.63637,120.53714,18,regolith,RE,0.9117,3.6545,463.7667438,0.261803897,255.7323063,0,0.14697,1.862416411,1.862416411,2.224196541,0.874838876,5.76442243
793,-27.63332,120.19733,13,regolith,RE,21.1849,39.5433,508.1617038,0.249363554,128.1103329,2.404223806,0.19161,33.59143138,13.66151887,33.72669951,0.900378789,5.91740399
794,-27.63103,120.75296,15,regolith,RE,12.2156,12.1806,470.245032,0.212598163,189.6434236,2.696663778,0.20438,22.07440249,9.147485164,16.35941074,0.905482279,5.854113065
795,-27.62952,120.58678,74,regolith,RE,1.8372,1.8301,467.8328181,0.138140565,174.1503175,0.316174106,0.15939,4.112772235,4.013079566,2.256301141,0.878618232,5.577492905
796,-27.62820,120.62558,40,regolith,RE,0.2773,0.9029,470.6302865,0.199287451,186.5105566,0.053147709,0.19168,8.092278296,6.506446334,6.079528004,0.866423709,5.710466569
797,-27.62578,120.41902,32,regolith,RE,13.6523,16.7641,474.7080638,0.169453996,73.70382978,3.254289373,0.18444,13.80856644,13.80856644,14.94932243,0.951095823,5.68277928
798,-27.62316,120.57926,109,regolith,RE,1.3667,1.0194,471.657805,0.232982157,151.1152015,0.107675414,0.15888,3.381235672,2.669944543,1.936472347,0.868891819,5.4947431
799,-27.62007,120.30353,8,igneous felsic intrusive,IFI,21.7945,28.9222,525.2631884,0.711094971,101.728545,0.196173852,0.14846,26.21460698,25.69585809,27.00974942,0.796191162,5.497801506
800,-27.61525,120.68142,32,regolith,RE,5.6082,5.4143,470.6117383,0.129995015,148.1273077,3.848698951,0.20653,14.16058465,11.4592356,11.25906337,0.862401087,5.941018419
801,-27.61422,120.56341,98.08,regolith,RE,0.0655,0.7798,486.5238657,0.444426236,123.6785657,0.518065717,0.1545,2.197651363,1.432452244,1.201869352,0.833763909,5.540262815
802,-27.61381,120.48346,42,regolith,RE,6.6310,9.6495,466.5625299,0.04951148,122.8500894,0.735736089,0.21183,6.570857883,6.570857883,7.87979702,0.839048331,5.750918375
803,-27.61050,120.31273,17,regolith,RE,22.9735,28.4309,519.5288117,0.421167102,106.8550014,0.126087461,0.16602,25.00037476,25.00037476,25.83667165,0.83637326,5.64112877
804,-27.60691,120.57215,67.89,regolith,RE,0.5556,0.2066,478.7737343,0.450468867,126.9115834,0.164018869,0.14224,2.973910213,1.431776332,1.53367005,0.85485555,5.60198632
805,-27.60249,120.57619,47.37,regolith,RE,0.6962,0.6962,483.0169922,0.419545103,117.0649217,0.134464907,0.13192,3.453894012,0.441805354,1.128304082,0.789984107,5.707038197
806,-27.60196,120.57835,72.83,regolith,RE,0.9282,0.9282,478.7869018,0.289594455,134.8134586,0.178515054,0.1387,4.375010499,0.92254718,0.485575928,0.77591549,5.784555699
807,-27.60084,120.57706,92.5,regolith,RE,0.7725,0.7725,478.7869018,0.289594455,134.8134586,0.178515054,0.1387,4.375010499,0.92254718,0.485575928,0.77591549,5.784555699
808,-27.59962,120.62032,107,sedimentary siliciclastic,SS,0.0000,0.2737,484.1622836,0.318566101,140.1494303,0.25402907,0.19343,7.840214464,4.179134631,4.010815312,0.838521114,5.630028646
809,-27.59821,120.21036,21,igneous felsic intrusive,IFI,24.8038,39.4312,522.131283,0.298338641,170.4547596,0.18678643,0.19096,35.45510551,17.23000024,36.60407507,0.855276007,5.781613673
