"o","p","region","k","model"
2.47653840011748,1.94461925577698,"2.35200484291689",2,"STK"
1.11514159061932,1.94446790367471,"2.35200484291689",2,"STK"
3.8458832029236,2.83777419312264,"2.83125509445449",2,"STK"
3.43559880837949,1.95620759518622,"2.35200484291689",2,"STK"
3.40119738166216,1.95638504268234,"2.35200484291689",2,"STK"
2.484906649788,2.42209588467134,"2.35200484291689",2,"STK"
2.21920348405499,1.94641204807674,"2.35200484291689",2,"STK"
2.53369681395743,1.9495518833148,"2.35200484291689",2,"STK"
3.17387845893747,1.94641279384022,"2.35200484291689",2,"STK"
3.36384159511839,2.796647660906,"2.83125509445449",2,"STK"
3.43398720448515,3.09234843636878,"2.83125509445449",2,"STK"
3.04452243772342,2.77051762032764,"2.83125509445449",2,"STK"
2.99573227355399,2.28746068306603,"2.35200484291689",2,"STK"
1.38629436111989,2.0895389940962,"2.35200484291689",2,"STK"
1.09861228866811,2.03047100722799,"2.35200484291689",2,"STK"
1.09861228866811,2.01074810168289,"2.35200484291689",2,"STK"
1.70474809223843,2.01057230058279,"2.35200484291689",2,"STK"
1.09861228866811,2.31549799074178,"2.35200484291689",2,"STK"
1.38629436111989,2.31687958114121,"2.35200484291689",2,"STK"
1.38629436111989,2.32904447960102,"2.35200484291689",2,"STK"
2.83321334405622,3.09123590756291,"2.83125509445449",2,"STK"
2.89037175789616,2.28922997454271,"2.35200484291689",2,"STK"
2.39789527279837,2.35752012830146,"2.35200484291689",2,"STK"
2.56494935746154,2.39183496749894,"2.35200484291689",2,"STK"
2.83321334405622,2.16954372399269,"2.35200484291689",2,"STK"
2.99573227355399,3.18046404094146,"2.83125509445449",2,"STK"
3.43398720448515,3.13289154460239,"2.83125509445449",2,"STK"
3.04452243772342,3.03163288138493,"2.83125509445449",2,"STK"
2.30258509299405,2.45983498935105,"2.35200484291689",2,"STK"
1.65441127807683,2.26878747251605,"2.35200484291689",2,"STK"
3.13549421592915,2.2674774422971,"2.35200484291689",2,"STK"
3.3322045101752,2.31166630579222,"2.35200484291689",2,"STK"
3.09104245335832,2.35030795262607,"2.35200484291689",2,"STK"
2.70805020110221,2.3182322154158,"2.35200484291689",2,"STK"
2.19722457733622,2.4766403330196,"2.35200484291689",2,"STK"
3.09104245335832,2.48349420839423,"2.35200484291689",2,"STK"
2.83321334405622,2.37233416796208,"2.35200484291689",2,"STK"
3.80666248977032,2.34944024011297,"2.35200484291689",2,"STK"
3.3322045101752,2.38268696271637,"2.35200484291689",2,"STK"
1.38629436111989,2.44074029887792,"2.35200484291689",2,"STK"
2.19722457733622,2.38119145510077,"2.35200484291689",2,"STK"
3.43398720448515,3.11157582252813,"2.83125509445449",2,"STK"
3.66356164612965,3.17961154066195,"2.83125509445449",2,"STK"
3.61091791264422,2.37227898574824,"2.35200484291689",2,"STK"
2.39789527279837,2.30373246440168,"2.83125509445449",2,"STK"
3.49650756146648,2.38822056392809,"2.35200484291689",2,"STK"
3.13549421592915,2.39967960049537,"2.35200484291689",2,"STK"
2.56494935746154,2.39249915708018,"2.83125509445449",2,"STK"
1.6094379124341,2.34483437669421,"2.35200484291689",2,"STK"
1.09861228866811,2.34334562723118,"2.35200484291689",2,"STK"
1.79175946922805,2.34571156619761,"2.35200484291689",2,"STK"
0.693147180559945,2.34135322758555,"2.35200484291689",2,"STK"
2.56494935746154,2.43078242318962,"2.35200484291689",2,"STK"
1.94591014905531,2.42840245072816,"2.35200484291689",2,"STK"
2.12584791449399,2.35038681885193,"2.35200484291689",2,"STK"
1.94591014905531,2.52171403273154,"2.35200484291689",2,"STK"
1.38629436111989,2.54218603709681,"2.35200484291689",2,"STK"
1.38629436111989,2.52426133163663,"2.35200484291689",2,"STK"
3.04452243772342,2.76949230351919,"2.83125509445449",2,"STK"
2.30258509299405,2.34212399859524,"2.35200484291689",2,"STK"
1.94591014905531,2.3835908981757,"2.83125509445449",2,"STK"
3.2188758248682,2.75914568001829,"2.83125509445449",2,"STK"
2.89037175789616,2.62728549035908,"2.35200484291689",2,"STK"
2.30258509299405,2.82770722000388,"2.83125509445449",2,"STK"
2.77258872223978,2.55389657502558,"2.83125509445449",2,"STK"
1.50407739677627,2.57734911108701,"2.35200484291689",2,"STK"
2.83321334405622,2.76852649983034,"2.35200484291689",2,"STK"
2.70805020110221,2.71509471167772,"2.83125509445449",2,"STK"
2.77258872223978,2.65174371733919,"2.83125509445449",2,"STK"
3.04452243772342,2.75389848178291,"2.35200484291689",2,"STK"
2.70805020110221,2.80557920476315,"2.35200484291689",2,"STK"
3.17805383034795,3.06096260879548,"2.83125509445449",2,"STK"
2.77258872223978,2.67544433140924,"2.83125509445449",2,"STK"
3.17805383034795,2.82240913950064,"2.35200484291689",2,"STK"
3.17805383034795,2.87925746663158,"2.35200484291689",2,"STK"
3.09104245335832,2.86520649313093,"2.35200484291689",2,"STK"
3.29583686600433,2.88352889620079,"2.35200484291689",2,"STK"
2.56494935746154,2.85817022023409,"2.35200484291689",2,"STK"
2.07944154167984,2.85810587181757,"2.83125509445449",2,"STK"
2.07944154167984,2.75865986707293,"2.83125509445449",2,"STK"
3.24376354037598,2.87379865038445,"2.35200484291689",2,"STK"
2.07944154167984,2.64225569668169,"2.83125509445449",2,"STK"
2.30258509299405,2.90436632675035,"2.35200484291689",2,"STK"
3.40119738166216,2.69658213004714,"2.83125509445449",2,"STK"
3.91202300542815,2.89188922657312,"2.35200484291689",2,"STK"
2.99573227355399,2.77646942073747,"2.83125509445449",2,"STK"
3.29583686600433,2.84622869718198,"2.35200484291689",2,"STK"
2.63905732961526,2.65978800969477,"2.83125509445449",2,"STK"
3.2188758248682,2.81203199659217,"2.83125509445449",2,"STK"
3.13549421592915,2.89133310428288,"2.35200484291689",2,"STK"
3.04452243772342,2.869583232591,"2.35200484291689",2,"STK"
3.04452243772342,2.89002672253551,"2.35200484291689",2,"STK"
2.484906649788,2.22473545857037,"2.1776407484251",3,"STK"
3.40119738166216,2.21609951197186,"2.1776407484251",3,"STK"
2.484906649788,2.22677253995995,"2.1776407484251",3,"STK"
1.38629436111989,2.23517384106515,"2.1776407484251",3,"STK"
1.62334081760309,2.23672769352266,"2.1776407484251",3,"STK"
2.70805020110221,2.24351842712536,"2.1776407484251",3,"STK"
2.01490302054226,2.23955205774796,"2.1776407484251",3,"STK"
2.83321334405622,3.14823760637967,"2.83125509445449",3,"STK"
3.40119738166216,3.03873596087847,"2.83125509445449",3,"STK"
3.68887945411394,2.89616777526965,"2.83125509445449",3,"STK"
2.39789527279837,2.29508633771752,"2.1776407484251",3,"STK"
2.484906649788,2.304239619413,"2.1776407484251",3,"STK"
2.56494935746154,2.84994985071002,"2.83125509445449",3,"STK"
3.46573590279973,2.26552386178165,"2.1776407484251",3,"STK"
2.94443897916644,2.30716237793863,"2.1776407484251",3,"STK"
2.99573227355399,2.22172810219603,"2.1776407484251",3,"STK"
1.48160454092422,2.13807770724167,"2.1776407484251",3,"STK"
2.07944154167984,2.75383391148352,"2.83125509445449",3,"STK"
2.83321334405622,2.32606670264916,"2.1776407484251",3,"STK"
3.17805383034795,3.01930178499134,"2.83125509445449",3,"STK"
3.2188758248682,3.09143803310462,"2.83125509445449",3,"STK"
