,NewID,DLAT,DLONG,Pb_ppm,Lithology,Lithcode,Dlith,Dfault,Elevation,Slope,Aspect,Water,NDVI,MainRd,Road,Mine,SOC,pH,y
240,246,-28.17480626,120.7176298,13,igneous felsic intrusive,IFI,0,2.5641,501.4307965,0.402869233,151.3631578,0.21918181,0.16975,21.14482918,7.918956354,12.9986281,0.851885638,5.471184074,2.564949357
241,247,-28.1738467,121.0008297,14,regolith,RE,2.5372,15.2507,514.7946969,0.512208295,123.5120541,0.348919046,0.13472,0.801697186,0.570399119,1.330859758,0.815171844,5.400584493,2.63905733
242,248,-28.17021625,121.1838299,7.9,regolith,RE,3.5993,24.369,494.6600615,0.257107403,346.5116266,2.35675739,0.19703,12.47162174,4.637912139,13.07273,0.871810857,5.433353185,2.066862759
243,249,-28.16756623,120.6094098,26,igneous felsic intrusive,IFI,0,3.4222,477.3018343,0.564181421,196.2023127,0.150924855,0.15284,20.53872782,1.884814706,10.84793485,0.832287446,5.476110182,3.258096538
244,250,-28.16754666,121.0968998,20,regolith,RE,0.3734,17.4613,484.6145274,0.17206982,46.90605143,1.463444441,0.18192,5.832724198,5.832724198,3.135910107,0.831475403,5.602519242,2.995732274
245,251,-28.16586628,120.2891,28,regolith,RE,0.3051,3.5231,452.626354,0.39049841,173.0193498,0.233418104,0.19429,21.857245,16.35053344,21.72065432,0.865883391,5.706845729,3.33220451
246,252,-28.16535626,120.6543698,12,igneous mafic intrusive,IMI,1.4419,0.7633,503.8255683,0.548937981,185.6946328,0.060761692,0.17306,21.72601456,4.445038654,9.771927135,0.84845149,5.380104562,2.48490665
247,253,-28.16087631,120.20667,14,regolith,RE,0.9462,11.2569,447.7058477,0.28380621,177.0045422,0.539809069,0.17556,22.06752596,22.06752596,22.57485701,0.947525004,5.781939434,2.63905733
248,254,-28.15997627,120.6540098,32,igneous mafic intrusive,IMI,1.9648,0.5752,508.8017776,0.546401469,173.0957584,0.020163837,0.18024,20.73703592,5.306616027,8.772388743,0.849378534,5.296402615,3.465735903
249,255,-28.15902672,121.0754196,15,igneous felsic intrusive,IFI,0,15.4197,483.9678603,0.230093025,23.91802438,0.216519504,0.15444,5.300722943,5.300722943,1.090783657,0.861335837,5.762071172,2.708050201
250,256,-28.15753621,120.42485,15,regolith,RE,4.0418,4.2668,437.3450556,0.133947361,214.720512,0.142018151,0.20694,20.99668912,1.998038847,9.404517481,0.892629513,5.936576624,2.708050201
251,257,-28.1562563,120.5672195,33,igneous felsic intrusive,IFI,0,4.8907,471.4028481,0.463971292,136.851512,0.323376746,0.16502,18.57270511,1.291187365,8.541631288,0.840913414,5.660795317,3.496507561
252,258,-28.1560662,120.46479,22,regolith,RE,1.624,7.9902,445.5047512,0.172457716,211.8179928,0.400100573,0.19062,20.44191597,0.929124786,6.590105062,0.867810538,5.900319339,3.091042453
253,259,-28.1546667,121.0095897,19,regolith,RE,1.9608,13.0911,507.8585379,0.719856459,85.82854342,0.019682652,0.17576,2.298561381,0.446220207,1.899609107,0.841316479,5.344606472,2.944438979
254,260,-28.15270625,120.33546,8.5,high grade metamorphic rock,HGMR,1.2818,0.4551,454.8994823,0.271989716,144.3281276,0.000767855,0.18763,19.85467089,11.74502269,16.80712104,0.875139421,5.813897698,2.140066163
255,261,-28.15126619,120.4502801,14,regolith,RE,3.3028,6.8548,445.141505,0.239531958,255.9692569,0.718978041,0.19434,19.63927638,1.304591879,7.206434709,0.893937629,5.906900915,2.63905733
256,262,-28.1512462,120.4902301,22,regolith,RE,0.1328,10.799,457.5558228,0.285001103,275.1563443,0.013448436,0.17975,18.49083363,2.039833466,4.54569805,0.826566759,5.860942672,3.091042453
257,263,-28.14728671,121.0153196,5,regolith,RE,2.0765,12.2887,507.8585379,0.719856459,85.82854342,0.019682652,0.17576,2.298561381,0.446220207,1.899609107,0.841316479,5.344606472,1.609437912
258,264,-28.1471963,120.2418,22,regolith,RE,1.57,9.0381,458.2654902,0.283839842,217.4006714,0.180346596,0.182,20.49671354,20.49671354,20.3257076,0.895724803,5.835672994,3.091042453
259,265,-28.14527629,120.6919198,40,regolith,RE,2.6762,3.7388,521.7393116,0.365881251,9.442498624,0.199511217,0.1514,19.45467975,7.682467119,8.008344917,0.930961878,5.679976216,3.688879454
260,266,-28.14375659,121.0947499,8.4,regolith,RE,1.4658,15.1858,476.5858801,0.126002108,211.6297062,0.129081181,0.17849,8.126535349,8.126535349,3.812999491,0.791285603,5.610861104,2.128231706
261,267,-28.14239632,121.1562098,9.6,regolith,RE,6.3488,20.066,479.2066501,0.191631304,332.4769293,2.492409745,0.19142,12.35593468,8.755889773,10.30934534,0.968834055,5.524016797,2.261763098
262,268,-28.14089634,120.5851793,22,igneous mafic volcanic,IMV,0.0664,2.8683,479.1811421,0.38801824,176.5117866,0.039054348,0.16648,16.89267419,1.469518755,7.177719795,0.864361345,5.738101883,3.091042453
263,269,-28.13934629,120.30196,11,igneous felsic intrusive,IFI,0,3.5447,475.4740119,0.667845209,130.1307011,0.274991224,0.15794,18.83725783,15.86736597,18.80357709,0.778902315,5.426037766,2.397895273
264,270,-28.13842673,121.0354496,16,regolith,RE,2.2086,11.6492,492.9649747,0.332576046,80.17352303,0.111315439,0.162,4.160298109,1.55410391,1.965127636,0.828861899,5.550348819,2.772588722
265,271,-28.13832618,120.4235403,15,regolith,RE,2.228,5.971,442.0681748,0.151981445,193.9158698,0.441463541,0.2124,19.05397443,3.408477124,7.897545277,0.92421104,5.821775081,2.708050201
266,272,-28.13822627,120.5186998,19,regolith,RE,0.4025,7.4034,468.4831163,0.269416999,298.725089,0.351618623,0.17749,16.77802294,1.519617827,4.230514952,0.865092507,5.829639705,2.944438979
267,273,-28.13652632,120.72917,4.4,regolith,RE,0.8007,6.9984,543.2263772,0.60340166,292.9594132,0.430629275,0.17637,16.66408691,9.90123874,10.09198335,0.810222886,5.370815829,1.481604541
268,274,-28.13464641,120.7893398,3.4,regolith,RE,4.2511,11.0545,535.2566956,0.478028217,83.58957649,0.952471193,0.18932,11.87840564,11.87840564,15.62288622,0.910942034,5.422043999,1.223775432
269,275,-28.13457622,120.4821302,18,regolith,RE,2.1417,10.8268,456.5350711,0.181531514,237.7825171,0.033252663,0.16535,16.92982761,0.150258286,2.984661704,0.853581092,5.932996954,2.890371758
270,276,-28.13298631,120.6695198,28,regolith,RE,4.619,2.5748,518.1048699,0.284866412,21.69437329,0.27995693,0.13084,18.2249869,5.830072209,6.202635321,1.003817291,5.839573965,3.33220451
271,277,-28.13289666,120.9156497,18,regolith,RE,0.4797,14.918,516.634976,0.486018733,64.55775107,0.520146071,0.17925,1.309178909,1.309178909,6.018495867,0.89122624,5.487695716,2.890371758
272,278,-28.1310566,121.0816199,34,regolith,RE,1.6572,13.1778,474.4075465,0.131370569,214.2912918,0.666970823,0.16939,8.251771625,7.400585464,3.873122211,0.80917606,5.700972413,3.526360525
273,279,-28.13102631,120.24809,24,regolith,RE,1.6296,9.4241,467.4758806,0.273978307,214.8561802,0.128156998,0.17467,18.32190991,18.32190991,18.14713178,0.896949939,5.824452182,3.17805383
274,280,-28.13074627,120.33771,34,regolith,RE,0.8553,0.2505,462.6431759,0.293651374,132.6771001,0.370580303,0.18641,17.85637548,12.32814409,16.10408787,0.862843347,5.763712563,3.526360525
275,281,-28.12927673,120.9836696,18,regolith,RE,5.972,10.6664,518.6833661,0.368505922,195.42011,0.325300442,0.19098,2.924107009,0.523674389,3.246894209,0.833791115,5.29880156,2.890371758
276,282,-28.12813671,120.9351297,14,regolith,RE,2.6182,13.0826,507.9686017,0.187681683,20.87086221,2.001193767,0.19661,0.604096243,0.015537884,3.79704417,0.883313679,5.667035409,2.63905733
277,283,-28.12678658,120.8764697,15,igneous felsic intrusive,IFI,0,17.8349,513.9920886,0.411345141,326.9974498,0.43809565,0.19844,3.740658732,3.740658732,9.678655976,0.913585912,5.382712815,2.708050201
278,284,-28.12613625,120.37934,15,regolith,RE,2.3987,4.0707,451.0078889,0.19081603,165.657661,2.47456152,0.21114,17.49103229,8.385672565,11.04550498,0.904279944,5.865015308,2.708050201
279,285,-28.12582647,120.8240497,2.6,regolith,RE,4.489,14.7569,520.6119036,0.233665371,133.6453693,1.268668617,0.19374,8.39073713,8.39073713,15.65040633,0.906647582,5.488763402,0.955511445
280,286,-28.12550622,120.4623903,20.49,regolith,RE,1.5732,9.719,452.1348362,0.303405664,208.8319977,0.558321569,0.17786,16.44755363,0.084688881,3.925738399,0.865391757,5.769760098,3.019936962
281,287,-28.12492611,121.2070901,5.4,regolith,RE,0.6931,24.0148,487.391418,0.273132824,302.3695006,0.081135397,0.19278,17.19353082,5.76789229,15.65089322,0.897004553,5.538559693,1.686398954
282,288,-28.12481639,120.6023991,12,igneous mafic volcanic,IMV,1.4163,0.9127,493.0689159,0.514973105,184.5032916,0.23527974,0.17565,15.44905413,4.295747894,6.788214627,0.877061233,5.493874823,2.48490665
283,289,-28.12331639,120.5944691,7.5,igneous mafic volcanic,IMV,1.005,0.8182,494.4578462,0.690085376,161.2213785,0.297903953,0.17645,15.19395512,3.638672884,6.071341199,0.876294653,5.491688471,2.014903021
284,290,-28.11801636,120.7079299,20,regolith,RE,1.2897,6.7612,521.9721931,0.37149038,296.9291559,0.319750008,0.17701,15.86388851,7.163914621,7.324716304,0.866767532,5.577417895,2.995732274
285,291,-28.11664668,121.0395897,12,regolith,RE,4.6672,9.4775,482.7689112,0.248108055,67.122714,0.117132277,0.16999,7.260556676,2.839622894,1.631438622,0.835660491,5.633449654,2.48490665
286,292,-28.11620623,120.4522802,20,regolith,RE,0.0563,9.7517,456.0916899,0.458581316,218.0579342,0.198302435,0.1759,15.541498,1.013468303,3.661002061,0.852789469,5.715019416,2.995732274
287,293,-28.11419657,121.0983999,8.1,regolith,RE,4.1082,13.086,470.2424396,0.107361499,11.82066235,0.264156986,0.16999,10.4278783,8.550634222,6.102786085,0.776354999,5.695282775,2.091864062
288,294,-28.1129765,120.8155397,6.6,high grade metamorphic rock,HGMR,4.0189,14.8284,526.2271326,0.281162233,124.6011407,0.631222296,0.20023,8.361006494,8.361006494,16.60601966,0.927840541,5.463750888,1.887069649
289,296,-28.1121664,120.5665891,4,igneous mafic volcanic,IMV,0.2286,1.6187,510.9520709,0.409131551,266.2687926,0.086794035,0.16872,13.60023306,3.070270942,3.642332582,0.832660277,5.461997219,1.386294361
290,297,-28.1118664,120.5670891,3,igneous mafic volcanic,IMV,0.2787,1.5695,510.9520709,0.409131551,266.2687926,0.086794035,0.16872,13.60023306,3.070270942,3.642332582,0.832660277,5.461997219,1.098612289
291,298,-28.1109764,120.568409,2,igneous mafic volcanic,IMV,0.4212,1.4484,512.9548908,0.200954818,191.9222984,0.339578803,0.16997,13.75406024,3.266706952,4.060204492,0.857659955,5.372518304,0.693147181
292,299,-28.11061637,120.19767,18,regolith,RE,0.0904,15.37,468.0207011,0.351750859,244.564684,0.170045731,0.15451,17.19670519,17.19670519,18.10090027,0.850537762,5.831506993,2.890371758
293,300,-28.11060641,120.570239,8,igneous mafic volcanic,IMV,0.5354,1.2666,512.9548908,0.200954818,191.9222984,0.339578803,0.16997,13.75406024,3.266706952,4.060204492,0.857659955,5.372518304,2.079441542
294,301,-28.11051641,120.570919,3,igneous mafic volcanic,IMV,0.5818,1.1992,509.3559331,0.656686378,297.9621905,0.25065829,0.16875,12.77280049,2.267045659,3.247565984,0.876819943,5.375163615,1.098612289
295,302,-28.11047625,120.4895601,12,igneous mafic volcanic,IMV,2.9282,10.159,473.5102173,0.447095717,212.3749968,0.253012041,0.15606,13.7687948,1.543087513,0.681796552,0.896887403,5.685280117,2.48490665
296,303,-28.11040668,120.9065797,14,regolith,RE,1.5697,14.0528,502.4641947,0.31891369,188.0918749,2.004739047,0.2061,0.144801782,0.144801782,6.654073308,0.916693811,5.351929075,2.63905733
297,306,-28.10903641,120.574189,2,igneous mafic volcanic,IMV,0.9063,0.9626,509.3559331,0.656686378,297.9621905,0.25065829,0.16875,12.77280049,2.267045659,3.247565984,0.876819943,5.375163615,0.693147181
298,307,-28.10870642,120.574739,4,igneous mafic volcanic,IMV,0.9687,0.9397,509.3559331,0.656686378,297.9621905,0.25065829,0.16875,12.77280049,2.267045659,3.247565984,0.876819943,5.375163615,1.386294361
299,308,-28.10839642,120.575689,6,igneous mafic volcanic,IMV,1.0522,0.8901,509.3559331,0.656686378,297.9621905,0.25065829,0.16875,12.77280049,2.267045659,3.247565984,0.876819943,5.375163615,1.791759469
300,309,-28.10770642,120.576959,2,meta-igneous mafic/ultramafic volcanic,MIMU,1.1948,0.8683,518.7155043,0.577469159,249.9215544,0.182858063,0.1759,13.00502623,2.483322975,3.970561509,0.893920394,5.287279883,0.693147181
301,310,-28.10764642,120.577509,2,meta-igneous mafic/ultramafic volcanic,MIMU,1.237,0.8444,518.7155043,0.577469159,249.9215544,0.182858063,0.1759,13.00502623,2.483322975,3.970561509,0.893920394,5.287279883,0.693147181
302,311,-28.10648625,120.4827001,7,igneous mafic volcanic,IMV,2.0482,10.9465,468.0722946,0.581536769,180.5841363,0.054545903,0.16333,14.13964123,1.798599659,1.184167487,0.866222497,5.605136602,1.945910149
303,312,-28.10626628,121.1406101,10,regolith,RE,7.9684,16.4701,467.0659652,0.128639658,214.3320087,3.007859096,0.18688,14.41232934,11.95104993,10.21486716,0.880824928,5.554234828,2.302585093
304,313,-28.1040867,120.9544197,13,regolith,RE,5.5545,9.6606,500.6167884,0.194024848,189.4499167,1.007756266,0.1907,3.358728319,0.439947375,1.79656913,0.89469257,5.604203148,2.564949357
305,314,-28.10402644,120.7367398,12,igneous felsic intrusive,IFI,0,10.2845,525.5629811,0.456679717,351.5697653,0.202421968,0.14755,13.55181654,9.626098333,9.057643398,0.848606833,5.586741459,2.48490665
306,315,-28.10298669,121.0700997,16,regolith,RE,4.7361,9.9643,470.9836387,0.129620926,45.86723175,0.086829419,0.1566,9.619283727,5.9656919,4.760527027,0.805213931,5.707239361,2.772588722
307,316,-28.10241625,120.4288401,58,regolith,RE,1.1779,8.6191,451.6451982,0.137867022,188.92384,0.214600262,0.20674,15.21196231,3.983480571,5.665322466,0.890208913,5.814723372,4.060443011
308,317,-28.10163669,120.9866098,6,regolith,RE,8.0109,7.6409,512.7981551,0.31736413,166.940342,0.317083921,0.2141,5.471486493,1.96794918,2.527535521,0.863378693,5.319577959,1.791759469
309,318,-28.10109666,120.8793997,28,regolith,RE,2.7544,16.1153,505.3040915,0.237154015,84.18721314,0.50021683,0.19216,1.898201805,1.898201805,9.773483228,0.894234221,5.525016499,3.33220451
310,319,-28.10063612,121.1966201,3.1,regolith,RE,2.9071,21.9447,476.5851686,0.244775082,299.0470804,2.843598375,0.17852,18.75775393,8.247412384,15.56645237,0.913692649,5.577201652,1.131402111
311,320,-28.09907638,120.6889698,28,regolith,RE,0.7637,6.9139,514.6321728,0.312448677,246.8512174,0.245613775,0.14961,15.10673128,4.539693467,4.631933706,0.844316355,5.820573842,3.33220451
312,321,-28.09735667,121.0011398,8.4,regolith,RE,7.5597,6.7939,492.1731826,0.596754776,59.07140937,0.110805671,0.17769,7.376992075,2.387264257,2.255878172,0.837554531,5.39266658,2.128231706
313,322,-28.09555626,120.39079,20,regolith,RE,3.9095,4.3614,458.057447,0.176025061,140.7247743,3.82562124,0.20209,14.79705148,8.084978693,9.409715575,0.888733392,5.887918446,2.995732274
314,323,-28.0942764,120.5510891,8,regolith,RE,0.9322,4.0018,492.3517318,0.323341406,256.0288613,0.241069421,0.15311,11.51635666,1.257383381,1.473350386,0.885428112,5.660773007,2.079441542
315,324,-28.09363633,120.31058,18,igneous felsic intrusive,IFI,0,4.2489,489.8444785,0.286785524,92.84321717,0.38058266,0.17526,13.8025968,13.8025968,14.00120949,0.853502298,5.652171733,2.890371758
316,325,-28.09253636,120.6680098,28,regolith,RE,3.1751,6.7575,504.8153166,0.220595007,310.4295568,0.385011784,0.14346,13.47526759,2.361833543,2.407053479,0.783967236,5.810124265,3.33220451
317,326,-28.08708645,120.574949,10,meta-igneous mafic/ultramafic volcanic,MIMU,2.9544,3.1059,504.2753715,0.505722967,205.2884695,0.056836108,0.15985,10.81950531,0.267871892,2.160910322,0.898364136,5.40579854,2.302585093
318,327,-28.08510599,121.2285903,8.8,igneous felsic intrusive,IFI,0,24.3918,483.9843197,0.291722954,347.6196061,0.095963964,0.17273,22.14122937,5.134450487,15.1484268,0.903773199,5.763789732,2.174751721
319,328,-28.08390656,120.7909597,7.6,regolith,RE,4.934,15.348,520.7120602,0.298166359,323.448805,0.360713773,0.18474,8.836993254,8.836993254,13.35107469,0.946159285,5.396696616,2.028148247
320,329,-28.08348632,120.49634,5,igneous mafic intrusive,IMI,0.2515,10.0042,480.4342364,0.196621344,260.8916957,0.31677647,0.15372,10.60807223,0.713112244,0.847514946,0.825293103,5.886679449,1.609437912
321,330,-28.08297631,120.49461,3,igneous mafic intrusive,IMI,0.3594,10.204,477.4182861,0.245598348,249.314832,0.218520591,0.15622,10.99263711,0.4601842,0.628448634,0.843147912,5.70869984,1.098612289
322,331,-28.08288631,120.49392,4,igneous mafic intrusive,IMI,0.4107,10.2794,477.4182861,0.245598348,249.314832,0.218520591,0.15622,10.99263711,0.4601842,0.628448634,0.843147912,5.70869984,1.386294361
323,332,-28.08284631,120.4928,2,igneous mafic intrusive,IMI,0.5016,10.3979,477.4182861,0.245598348,249.314832,0.218520591,0.15622,10.99263711,0.4601842,0.628448634,0.843147912,5.70869984,0.693147181
324,333,-28.0828363,120.49229,2.31,igneous mafic intrusive,IMI,0.5406,10.4516,477.4182861,0.245598348,249.314832,0.218520591,0.15622,10.99263711,0.4601842,0.628448634,0.843147912,5.70869984,0.837247525
325,334,-28.08228644,120.6200192,50,regolith,RE,6.3596,3.9904,511.9367604,0.447162257,91.42461046,0.429193615,0.11891,11.38113164,0.028633435,3.725950556,0.805871783,5.675727975,3.912023005
326,335,-28.08216627,120.4638701,13,regolith,RE,0.4238,11.848,466.4841967,0.225464281,249.1243234,0.021273672,0.16912,11.45975877,1.210079266,1.836754525,0.888231235,5.64086915,2.564949357
327,336,-28.08088628,120.4804101,3,igneous mafic volcanic,IMV,1.3354,11.7689,473.9744868,0.268714137,263.9083021,0.18118604,0.15443,11.43353909,0.758321815,0.916883824,0.864709441,5.634398451,1.098612289
328,337,-28.08048636,120.22997,12,igneous felsic intrusive,IFI,0,13.2606,479.1703976,0.246817276,320.1070672,0.100684169,0.17643,12.68935469,12.68935469,13.15246098,0.895895646,5.77820311,2.48490665
329,338,-28.08029628,120.4781201,3,igneous mafic volcanic,IMV,1.1916,12.0308,473.9744868,0.268714137,263.9083021,0.18118604,0.15443,11.43353909,0.758321815,0.916883824,0.864709441,5.634398451,1.098612289
330,339,-28.08029628,120.4778801,4,igneous mafic volcanic,IMV,1.1738,12.0561,473.9744868,0.268714137,263.9083021,0.18118604,0.15443,11.43353909,0.758321815,0.916883824,0.864709441,5.634398451,1.386294361
331,340,-28.08027628,120.4771401,3,igneous mafic volcanic,IMV,1.1227,12.1348,470.0616551,0.251896986,268.5723164,0.137917463,0.16081,11.41789851,0.241368414,1.072194966,0.876964301,5.650860745,1.098612289
332,341,-28.08026628,120.4764701,2,igneous mafic volcanic,IMV,1.0791,12.2058,470.0616551,0.251896986,268.5723164,0.137917463,0.16081,11.41789851,0.241368414,1.072194966,0.876964301,5.650860745,0.693147181
333,342,-28.08024628,120.4753001,4,igneous mafic volcanic,IMV,1.0117,12.33,470.0616551,0.251896986,268.5723164,0.137917463,0.16081,11.41789851,0.241368414,1.072194966,0.876964301,5.650860745,1.386294361
334,343,-28.08023628,120.4748301,3,igneous mafic volcanic,IMV,0.9884,12.38,470.0616551,0.251896986,268.5723164,0.137917463,0.16081,11.41789851,0.241368414,1.072194966,0.876964301,5.650860745,1.098612289
335,344,-28.08021628,120.4737501,3,regolith,RE,0.9433,12.4948,470.0616551,0.251896986,268.5723164,0.137917463,0.16081,11.41789851,0.241368414,1.072194966,0.876964301,5.650860745,1.098612289
336,345,-28.08018628,120.4722201,2.48,regolith,RE,0.9032,12.6578,470.0616551,0.251896986,268.5723164,0.137917463,0.16081,11.41789851,0.241368414,1.072194966,0.876964301,5.650860745,0.90825856
337,346,-28.07990636,121.1174201,9.3,regolith,RE,8.4604,12.8988,461.8873341,0.092396449,23.5970536,0.581145384,0.20038,15.42375822,8.359626031,11.0831438,0.778261038,5.588823736,2.2300144
338,347,-28.07934627,120.3513799,18,regolith,RE,2.5661,0.3513,469.9248077,0.177912409,127.6432344,1.730734832,0.21061,12.09306079,12.09306079,13.0105836,0.88594466,5.866854731,2.890371758
339,348,-28.0790063,120.4897801,2.13,igneous mafic intrusive,IMI,0.4938,10.861,477.4182861,0.245598348,249.314832,0.218520591,0.15622,10.99263711,0.4601842,0.628448634,0.843147912,5.70869984,0.75612198
340,349,-28.07826635,120.24313,15,regolith,RE,1.1164,11.919,481.9969108,0.284225713,312.3193769,0.861215411,0.17669,12.56220481,12.56220481,12.72650242,0.896648151,5.898981399,2.708050201
341,350,-28.0700464,120.5324495,20,regolith,RE,0.6895,7.2997,493.9479351,0.712280052,231.0230066,0.269188369,0.14069,8.5648676,1.777826124,0.250656405,0.784391186,5.60308681,2.995732274
342,351,-28.0683564,120.21249,13,regolith,RE,0.8362,15.4904,471.6362204,0.209711051,322.1070055,0.520839383,0.17626,12.10927433,12.10927433,13.36553951,0.891489616,5.847373591,2.564949357
343,352,-28.06812664,120.9596499,12,regolith,RE,8.0087,6.5426,487.203751,0.095713617,72.01521221,0.190713551,0.20915,7.047554998,3.030843423,4.845339161,0.886907373,5.580459668,2.48490665
344,353,-28.06762625,121.1579502,4,regolith,RE,6.963,16.6033,460.622361,0.128043645,214.715604,4.209072905,0.20121,18.75434638,10.04960939,12.12131417,0.902966428,5.57701686,1.386294361
345,354,-28.06724643,120.7092797,20,regolith,RE,0.0664,11.1014,506.0149428,0.426654832,38.47850144,0.009153992,0.14872,11.54094596,6.550586873,4.255864144,0.831680874,5.591908425,2.995732274
346,355,-28.06657631,120.3378199,13,regolith,RE,3.722,2.1809,476.4715486,0.197574896,133.6697332,0.243677115,0.20984,10.8662329,10.8662329,11.40940148,0.868316347,5.929501954,2.564949357
347,356,-28.06637668,120.8816396,6.7,regolith,RE,3.4769,14.5727,507.5348367,0.17550056,139.6523109,2.712708562,0.18252,0.092672883,0.092672883,10.74083643,0.949889384,5.553318147,1.902107526
348,357,-28.06448645,120.6484894,22,regolith,RE,5.408,7.1089,493.9710837,0.11832413,182.6333756,0.997094322,0.14539,9.732709392,2.514508287,2.344977129,0.758813376,5.780307302,3.091042453
349,358,-28.06349637,120.5174098,2.76,regolith,RE,0.6964,9.0418,494.1453086,0.396375336,221.4984177,0.909056707,0.14876,8.058150194,0.532727225,1.991880663,0.80305135,5.865491798,1.01523068
350,359,-28.06169663,121.0770399,10,regolith,RE,9.1836,7.9893,462.0723877,0.085971053,63.76463446,2.666947574,0.21074,14.45505446,4.280478233,8.505709994,0.82210075,5.64209733,2.302585093
351,360,-28.0601966,121.0308799,6.7,regolith,RE,10.5476,3.5213,472.8819816,0.145683647,83.39041933,1.094851646,0.2087,12.26374055,1.069473415,5.922032152,0.849397954,5.657936934,1.902107526
352,361,-28.05959637,120.2995799,19,regolith,RE,0.0883,6.4912,488.6583116,0.243668064,108.9277241,0.081435835,0.21265,9.847359482,9.847359482,9.899882332,0.886695851,5.768060185,2.944438979
353,362,-28.05713663,120.9238598,16,regolith,RE,7.2781,9.7759,496.9639846,0.223889471,112.6194475,0.442195399,0.20027,4.504340212,4.504340212,7.411572077,0.910748014,5.656247752,2.772588722
354,363,-28.05682616,121.2046202,4.6,regolith,RE,3.2407,20.6431,465.507763,0.255905466,332.5145997,2.656987322,0.18922,22.59299725,9.356382763,12.07443292,0.947945171,5.522669893,1.526056303
355,364,-28.05572628,120.41687,20,regolith,RE,5.3419,6.2009,470.1959124,0.218401849,172.5781857,2.219695342,0.20447,9.876361121,6.573874469,7.580859846,0.932695033,5.795944052,2.995732274
356,365,-28.05506639,120.24907,38,regolith,RE,1.115,11.9934,482.7870914,0.289125252,256.2992032,1.581859918,0.18226,9.459417519,9.459417519,9.578702981,0.89911165,5.894880118,3.63758616
357,366,-28.05451626,120.4611004,18,regolith,RE,0.8763,11.032,473.5731752,0.311410929,238.4601287,0.141843896,0.15321,8.47285092,1.957875119,2.714167571,0.900578113,5.756440415,2.890371758
358,367,-28.05330661,120.8058496,17,high grade metamorphic rock,HGMR,2.2201,19.0892,511.8227308,0.369259839,286.4640558,0.114198945,0.17186,4.800168786,4.800168786,11.96568871,0.855689846,5.662303147,2.833213344
359,368,-28.05236661,120.98548,9.7,regolith,RE,7.0164,3.1846,481.9637953,0.182181987,98.13397148,0.057659841,0.19351,10.56624546,2.815334901,7.216482627,0.832772493,5.614356864,2.272125886
360,369,-28.05236643,120.6045394,26,regolith,RE,6.1907,7.1321,503.8510911,0.269447281,70.07599606,0.435317064,0.12806,8.225035739,3.011639543,5.719516284,0.882117051,5.628654254,3.258096538
361,370,-28.05212659,120.7941896,24,high grade metamorphic rock,HGMR,3.1742,18.5291,507.8972559,0.238446724,301.8400802,0.300896725,0.19799,5.206249242,5.206249242,11.35127448,0.909576646,5.619180326,3.17805383
362,371,-28.04883631,120.49549,5.5,igneous mafic volcanic,IMV,1.1235,11.9608,495.020091,0.472448171,212.1753065,0.633549553,0.1405,7.85537252,0.813946636,1.118070157,0.854342943,5.640701597,1.704748092
363,372,-28.04696629,120.3825399,18,regolith,RE,4.71,2.2863,478.3766634,0.289721403,168.7804638,2.191813282,0.20253,8.773182511,8.773182511,8.8765786,0.891479055,5.774204125,2.890371758
364,373,-28.04431637,120.5305298,7.5,igneous mafic intrusive,IMI,0.3101,9.587,509.5107925,0.773767127,176.675907,0.132851699,0.15401,5.841762728,2.312905519,0.942743852,0.813019062,5.514343494,2.014903021
365,374,-28.0432764,120.17346,13,regolith,RE,3.6199,20.4123,455.4404378,0.161069183,273.5048587,0.268127259,0.18499,10.39437413,10.39437413,10.44696365,0.900766296,5.96014808,2.564949357
366,375,-28.04243654,120.7611797,13,regolith,RE,5.8813,16.7887,494.4709061,0.168275572,308.7612582,1.857496794,0.20291,5.969156633,5.969156633,8.612001009,0.900999152,5.629831393,2.564949357
367,376,-28.04199659,120.99045,17,regolith,RE,6.3023,2.1975,483.6740149,0.32009728,105.8352284,0.236724532,0.17829,11.25694293,3.617659965,8.166546747,0.826326815,5.640262232,2.833213344
368,377,-28.04026641,120.5900895,16,regolith,RE,4.8587,8.2911,509.7082364,0.298088881,81.42823249,0.298940159,0.11945,6.5749889,4.018505002,3.940148258,0.885695605,5.664670813,2.772588722
369,378,-28.03780641,120.6950498,24,regolith,RE,1.5559,12.7346,488.7698242,0.178212873,324.6856131,0.617829229,0.17705,8.706072226,7.778616185,3.321205038,0.831114791,5.742060942,3.17805383
370,379,-28.03564643,120.6294894,24,regolith,RE,7.5833,9.273,497.7276355,0.177814164,89.3843354,0.053221604,0.13676,6.486809837,5.12167781,5.625318835,0.811606283,5.768569954,3.17805383
371,381,-28.03441632,120.50695,6,igneous mafic volcanic,IMV,1.712,12.0992,510.864546,0.5521283,222.6727411,0.115336674,0.15424,5.619332152,0.472368184,1.340614611,0.843367394,5.388449265,1.791759469
372,382,-28.03382633,120.3312399,3,regolith,RE,2.1847,3.5641,490.930971,0.226623637,146.5221375,0.279338244,0.18944,6.83192185,6.83192185,7.28805223,0.835443874,5.934970037,1.098612289
373,383,-28.0310263,121.1417601,4.8,regolith,RE,4.3582,13.105,457.800883,0.093874442,145.3332495,3.566850123,0.19459,20.62766976,5.722512766,8.434626666,0.751240647,5.640871865,1.568615918
