"k","model","o","p"
2,"hier_rf",3.3322045101752,2.74823771075721
2,"hier_rf",2.99573227355399,2.77181583194854
2,"hier_rf",2.30258509299405,2.23099072593272
2,"hier_rf",2.02814824729229,2.19208795100388
2,"hier_rf",1.6094379124341,2.69083650781168
2,"hier_rf",1.09861228866811,1.45391768853668
2,"hier_rf",0.693147180559945,1.12360601894786
2,"hier_rf",1.38629436111989,1.1236462664382
2,"hier_rf",2.23001440015921,2.17796635772451
2,"hier_rf",2.70805020110221,2.92746554535258
2,"hier_rf",2.56494935746154,2.97178026509833
2,"hier_rf",1.90210752639692,2.2701841243425
2,"hier_rf",3.09104245335832,2.53874878630488
2,"hier_rf",1.90210752639692,2.46348503720967
2,"hier_rf",2.77258872223978,2.45185905348682
2,"hier_rf",2.89037175789616,2.35549700646077
2,"hier_rf",2.83321334405622,2.34036433089207
2,"hier_rf",3.25809653802148,2.54330397218938
2,"hier_rf",1.70474809223843,1.98101323499419
2,"hier_rf",2.01490302054226,2.36290933951736
2,"hier_rf",3.17805383034795,2.7133628685778
2,"hier_rf",2.63905732961526,2.58253721874143
2,"hier_rf",3.31054301339402,2.58654271828096
2,"hier_rf",2.89037175789616,2.95688707510655
2,"hier_rf",2.18605127673809,2.40939727467605
2,"hier_rf",2.42745407503992,2.25937484611602
2,"hier_rf",3.25809653802148,3.03255955850565
2,"hier_rf",2.36743606531366,3.35786126612102
2,"hier_rf",2.484906649788,2.31044248177443
2,"hier_rf",2.07944154167984,2.71173643800322
2,"hier_rf",3.7635229971097,3.43332760896339
2,"hier_rf",2.47653840011748,0.671340272658663
2,"hier_rf",1.11514159061932,0.718791584940289
2,"hier_rf",3.8458832029236,3.35786126612102
2,"hier_rf",3.43559880837949,2.34281358876597
2,"hier_rf",3.40119738166216,2.33617198146197
2,"hier_rf",2.484906649788,2.63094731094897
2,"hier_rf",2.21920348405499,1.9005752526835
2,"hier_rf",2.53369681395743,2.2851478709835
2,"hier_rf",3.17387845893747,2.27781929116076
2,"hier_rf",3.36384159511839,3.33520209198761
2,"hier_rf",3.43398720448515,3.31195436963106
2,"hier_rf",3.04452243772342,3.30454773886391
2,"hier_rf",2.99573227355399,2.68449203067703
2,"hier_rf",1.38629436111989,1.33620549399342
2,"hier_rf",1.09861228866811,1.05842628490849
2,"hier_rf",1.09861228866811,1.21053402796429
2,"hier_rf",1.70474809223843,1.32195684738643
2,"hier_rf",1.09861228866811,1.69645056840449
2,"hier_rf",1.38629436111989,1.69067525150329
2,"hier_rf",1.38629436111989,2.16465622850269
2,"hier_rf",2.83321334405622,3.08294990834489
2,"hier_rf",2.89037175789616,2.58271933072162
2,"hier_rf",2.39789527279837,2.28379718881134
2,"hier_rf",2.56494935746154,2.07237919919903
2,"hier_rf",2.83321334405622,2.77334241603215
2,"hier_rf",2.99573227355399,2.91317598621275
2,"hier_rf",3.43398720448515,3.25130534808971
2,"hier_rf",3.04452243772342,2.97679089815199
2,"hier_rf",2.30258509299405,1.99117079986507
2,"hier_rf",1.65441127807683,2.38761027579673
2,"hier_rf",3.13549421592915,2.59682664896501
